model,dataset_idx,task,source,answer,media,prompt,response,layer_idx,image_ratio,prompt_ratio,gen_ratio
Efficient-Large-Model/NVILA-Lite-2B,3,Count,ADE20K,(D),/tmp/tmpa2_v_qdq.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",(A),23,0.416015625,0.3505859375,0.2335205078125
Efficient-Large-Model/NVILA-Lite-2B,3,Count,ADE20K,(D),/tmp/tmpa2_v_qdq.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",(A),24,0.45849609375,0.397216796875,0.1444091796875
Efficient-Large-Model/NVILA-Lite-2B,3,Count,ADE20K,(D),/tmp/tmpa2_v_qdq.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",(A),25,0.64501953125,0.290283203125,0.0648193359375
Efficient-Large-Model/NVILA-Lite-2B,3,Count,ADE20K,(D),/tmp/tmpa2_v_qdq.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",(A),26,0.65576171875,0.322509765625,0.021820068359375
Efficient-Large-Model/NVILA-Lite-2B,3,Count,ADE20K,(D),/tmp/tmpa2_v_qdq.png,"How many curtains are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",(A),27,0.4853515625,0.435791015625,0.0787353515625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),0,0.478515625,0.2430419921875,0.2783203125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),1,0.08416748046875,0.84814453125,0.06744384765625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),2,0.57080078125,0.346923828125,0.08221435546875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),3,0.51171875,0.451416015625,0.036712646484375
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),4,0.452392578125,0.477294921875,0.07025146484375
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),5,0.4794921875,0.46484375,0.055908203125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),6,0.46875,0.47265625,0.0584716796875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),7,0.51806640625,0.42822265625,0.053863525390625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),8,0.51806640625,0.283935546875,0.197998046875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),9,0.525390625,0.369384765625,0.10498046875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),10,0.2646484375,0.6494140625,0.0858154296875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),11,0.37060546875,0.552734375,0.076416015625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),12,0.369140625,0.5205078125,0.11029052734375
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),13,0.2396240234375,0.67333984375,0.08721923828125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),14,0.278076171875,0.70556640625,0.0166168212890625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),15,0.45849609375,0.4599609375,0.0816650390625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),16,0.266357421875,0.60986328125,0.123779296875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),17,0.297119140625,0.61962890625,0.08306884765625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),18,0.260009765625,0.61181640625,0.1279296875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),19,0.4794921875,0.48779296875,0.032501220703125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),20,0.400390625,0.52978515625,0.07012939453125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),21,0.438720703125,0.486572265625,0.07476806640625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),22,0.4921875,0.4892578125,0.018798828125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),23,0.417236328125,0.424560546875,0.1580810546875
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),24,0.442626953125,0.39697265625,0.1605224609375
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),25,0.58935546875,0.371337890625,0.039703369140625
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),26,0.6123046875,0.349365234375,0.038116455078125
Efficient-Large-Model/NVILA-Lite-2B,4,Count,ADE20K,(D),/tmp/tmp2g7gu2ty.png,"How many pictures are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",(D),27,0.394775390625,0.52490234375,0.080322265625
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),0,0.201904296875,0.4931640625,0.304931640625
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),1,0.11151123046875,0.80078125,0.08782958984375
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),2,0.5458984375,0.38623046875,0.06781005859375
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),3,0.541015625,0.418212890625,0.04071044921875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),4,0.4296875,0.480224609375,0.09002685546875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),5,0.52099609375,0.428955078125,0.050262451171875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),6,0.5888671875,0.357666015625,0.0533447265625
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),7,0.54345703125,0.408935546875,0.04791259765625
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),8,0.53662109375,0.27734375,0.186279296875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),9,0.50537109375,0.418212890625,0.07647705078125
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),10,0.2259521484375,0.69921875,0.07513427734375
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),11,0.389892578125,0.5166015625,0.09344482421875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),12,0.4228515625,0.4560546875,0.1209716796875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),13,0.321533203125,0.58642578125,0.09197998046875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),14,0.364013671875,0.6142578125,0.0220184326171875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),15,0.50830078125,0.3955078125,0.09600830078125
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),16,0.260986328125,0.60498046875,0.1339111328125
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),17,0.404052734375,0.53271484375,0.06317138671875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),18,0.25830078125,0.63134765625,0.11029052734375
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),19,0.5302734375,0.4365234375,0.033050537109375
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),20,0.44384765625,0.492431640625,0.06353759765625
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),21,0.41650390625,0.493408203125,0.09002685546875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),22,0.41943359375,0.5576171875,0.022918701171875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),23,0.400146484375,0.353271484375,0.2467041015625
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),24,0.454345703125,0.354248046875,0.1912841796875
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),25,0.57470703125,0.373291015625,0.0518798828125
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),26,0.6640625,0.305419921875,0.030364990234375
Efficient-Large-Model/NVILA-Lite-2B,5,Count,ADE20K,(B),/tmp/tmphpiqe2qm.png,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",(B),27,0.469482421875,0.443115234375,0.0875244140625
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),0,0.486328125,0.23681640625,0.27685546875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),1,0.08929443359375,0.8466796875,0.06396484375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),2,0.58056640625,0.3369140625,0.08245849609375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),3,0.51611328125,0.448974609375,0.03485107421875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),4,0.461669921875,0.470703125,0.067626953125
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),5,0.49462890625,0.44921875,0.0562744140625
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),6,0.4619140625,0.47802734375,0.06011962890625
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),7,0.52294921875,0.423828125,0.05303955078125
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),8,0.51025390625,0.29443359375,0.1956787109375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),9,0.53369140625,0.361572265625,0.1043701171875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),10,0.259033203125,0.65283203125,0.08807373046875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),11,0.37646484375,0.54443359375,0.0792236328125
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),12,0.38671875,0.492431640625,0.12091064453125
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),13,0.246826171875,0.66064453125,0.092529296875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),14,0.278076171875,0.70458984375,0.01702880859375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),15,0.45556640625,0.461181640625,0.08331298828125
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),16,0.25927734375,0.60986328125,0.130859375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),17,0.392578125,0.53515625,0.0721435546875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),18,0.333251953125,0.572265625,0.0946044921875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),19,0.53955078125,0.436279296875,0.0241546630859375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),20,0.4755859375,0.46826171875,0.0562744140625
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),21,0.410888671875,0.50341796875,0.08551025390625
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),22,0.43017578125,0.546875,0.02301025390625
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),23,0.385986328125,0.4404296875,0.17333984375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),24,0.447998046875,0.37109375,0.1810302734375
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),25,0.62353515625,0.32763671875,0.04901123046875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),26,0.6669921875,0.30126953125,0.031951904296875
Efficient-Large-Model/NVILA-Lite-2B,6,Count,ADE20K,(A),/tmp/tmpo3ay3e1p.png,"How many walls are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",(D),27,0.451171875,0.474365234375,0.07470703125
Efficient-Large-Model/NVILA-Lite-2B,7,Count,ADE20K,(B),/tmp/tmpa4pmmrxz.png,"How many televisions are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",(B),0,0.1868896484375,0.50830078125,0.304931640625
Efficient-Large-Model/NVILA-Lite-2B,7,Count,ADE20K,(B),/tmp/tmpa4pmmrxz.png,"How many televisions are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",(B),1,0.102783203125,0.81396484375,0.0831298828125
Efficient-Large-Model/NVILA-Lite-2B,7,Count,ADE20K,(B),/tmp/tmpa4pmmrxz.png,"How many televisions are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",(B),2,0.52490234375,0.40576171875,0.06903076171875
Efficient-Large-Model/NVILA-Lite-2B,7,Count,ADE20K,(B),/tmp/tmpa4pmmrxz.png,"How many televisions are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",(B),3,0.5419921875,0.418701171875,0.039215087890625
